,mw,0.7915242483185391,214,piaffe	0.7907082773487516	85,states	1.0	971
2314,filter,0.2894361774951126,18.0,,
2315,replacement,0.2893866402038633,18.0,,
2316,provincial,0.2893338566654463,10.0,,
2317,capture,0.2893176733353899,22.0,,
2318,valid,0.2892195342543791,14.0,,
2319,headache,0.2891772615617792,7.0,,
2320,normal,0.2889928247764399,75.0,,
2321,national,0.2888179075656059,233.0,,
2322,aesthetic,0.2887984718567796,7.0,,
2323,safe,0.2887647413921776,41.0,,
2324,coal,0.2886963948621765,32.0,,
2325,obligation,0.2886912705581836,25.0,,
2326,investigation,0.2886433035898524,41.0,,
2327,acceptable,0.2885419079002385,22.0,,
2328,sponsor,0.2885392544020168,20.0,,
2329,comprehensive,0.2885153795108067,22.0,,
2330,pose,0.2884809144895167,20.0,,
2331,experiment,0.2884299251155725,40.0,,
2332,candidate,0.288416450645761,47.0,,
2333,blast,0.28837414163368,12.0,,
2334,cool,0.2881516531706247,30.0,,
2335,de,0.2881323549530364,85.0,,
2336,faculty,0.2879878648831019,10.0,,
2337,pioneer,0.2879157824809223,12.0,,
2338,consent,0.2879013789694847,25.0,,
2339,domain,0.2878438080674007,13.0,,
2340,avoid,0.2878154534116911,71.0,,
2341,county,0.2878054657572728,75.0,,
2342,safely,0.2876142118739648,10.0,,
2343,invoice,0.2875569838600031,5.0,,
2344,physics,0.2875309936445788,11.0,,
2345,geneva,0.2875093458669673,6.0,,
2346,reynold,0.2875093458669673,6.0,,
2347,ambitious,0.2874617550636303,9.0,,
2348,reinforce,0.2873555457785611,17.0,,
2349,appraisal,0.2873531527861546,7.0,,
2350,material,0.2873435820082874,119.0,,
2351,department,0.2872410199542584,129.0,,
2352,completion,0.2872339731495865,15.0,,
2353,public,0.287191779917497,227.0,,
2354,rare,0.2871877052391254,27.0,,
2355,small,0.2871771960162813,255.0,,
2356,attribute,0.2871636875353712,21.0,,
2357,incorporate,0.2871081348862682,26.0,,
2358,perspective,0.2871041726659373,22.0,,
2359,ladder,0.2870827163161367,9.0,,
2360,evolve,0.2870101658462332,13.0,,
2361,nut,0.2869884220522253,9.0,,
2362,process,0.2868982068694004,169.0,,
2363,firstly,0.2867347481226632,10.0,,
2364,dose,0.2867267168769006,14.0,,
2365,interactive,0.2867066446342688,5.0,,
2366,core,0.2865330355901662,21.0,,
2367,error,0.2865303695757907,35.0,,
2368,unique,0.2863260603957879,25.0,,
2369,supplier,0.2863180087013761,18.0,,
2370,innovation,0.2862671637879948,14.0,,
2371,maintain,0.2862445219641271,72.0,,
2372,co,0.2860714526502889,29.0,,
2373,show,0.2860038099799641,400.0,,
2374,loop,0.285940171477445,8.0,,
2375,flight,0.285924812490089,36.0,,
2376,sand,0.2858579484348866,21.0,,
2377,therefore,0.2858313681808179,132.0,,
2378,serial,0.2857922711696478,7.0,,
2379,upper,0.2857376791096075,31.0,,
2380,arc,0.2857332382987673,6.0,,
2381,investigator,0.2857332382987673,6.0,,
2382,corridor,0.2857240619236004,15.0,,
2383,dip,0.2855957763679633,10.0,,
2384,precaution,0.2854860893065271,5.0,,
2385,gradual,0.2854587066257971,6.0,,
2386,present,0.285385061503683,208.0,,
2387,critical,0.285364697517718,32.0,,
2388,copyright,0.2851857348002946,6.0,,
2389,physically,0.2850251592924031,11.0,,
2390,supervise,0.2848466867308949,8.0,,
2391,mathematical,0.2848177364967919,7.0,,
2392,tap,0.2848177364967919,14.0,,
2393,follow,0.2847862665635319,342.0,,
2394,mass,0.2846032220217241,49.0,,
2395,positive,0.2844814703297796,47.0,,
2396,period,0.2844707115298462,157.0,,
2397,european,0.2844412443472688,117.0,,
2398,flexibility,0.2844368713862,11.0,,
2399,represent,0.284357334106264,86.0,,
2400,considerably,0.2842757401269071,16.0,,
2401,pollution,0.2842075643069525,23.0,,
2402,substitute,0.2841325888310144,17.0,,
2403,municipal,0.2839761990052865,5.0,,
2404,report,0.2839734813642007,293.0,,
2405,exhibit,0.2838945974365556,13.0,,
2406,warming,0.2838878035580122,6.0,,
2407,perceive,0.2838833880521003,20.0,,
2408,hollow,0.2837869789416995,7.0,,
2409,spain,0.2837689186222126,23.0,,
2410,specialize,0.2837114990957886,6.0,,
2411,possible,0.2836829700497957,185.0,,
2412,thus,0.2836449576557326,111.0,,
2413,mostly,0.283611043414567,21.0,,
2414,governor,0.2835985012105955,21.0,,
2415,registration,0.2835898200639903,13.0,,
2416,december,0.2835358392582661,51.0,,
2417,distribute,0.2834607526391159,21.0,,
2418,position,0.2834307508196313,150.0,,
2419,assume,0.2833837364856494,61.0,,
2420,sensation,0.2832909895224045,10.0,,
2421,canadian,0.2832648294825313,10.0,,
2422,net,0.2832517548023472,40.0,,
2423,mid,0.2832154549048589,9.0,,
2424,partially,0.28318643472153,7.0,,
2425,flexible,0.28318643472153,13.0,,
2426,marginal,0.2830994792008864,12.0,,
2427,merit,0.2829044028181045,12.0,,
2428,coverage,0.2827316640718676,12.0,,
2429,domestic,0.28271593836358,37.0,,
2430,differential,0.2826240169014888,6.0,,
2431,bob,0.2825212752497889,23.0,,
2432,width,0.2825196758186762,7.0,,
2433,discuss,0.2823964369259459,79.0,,
2434,z,0.2823452578705809,8.0,,
2435,stage,0.2823418820555186,114.0,,
2436,damage,0.2822518835337607,70.0,,
2437,author,0.2822058555263335,34.0,,
2438,basis,0.2821893048291108,85.0,,
2439,europe,0.2821588931626472,90.0,,
2440,strip,0.2821361805220918,15.0,,
2441,engineer,0.281919531451293,24.0,,
2442,shut,0.2818983438381425,26.0,,
2443,dramatically,0.2818348370053126,8.0,,
2444,timing,0.2817967731617473,10.0,,
2445,key,0.2817129439271879,78.0,,
2446,smoothly,0.2816954167696387,5.0,,
2447,eligible,0.2816448186480159,7.0,,
2448,fox,0.2815726279326442,14.0,,
2449,part,0.2815237181324092,342.0,,
2450,establishment,0.2815236001344894,25.0,,
2451,savings,0.2815027964692539,16.0,,
2452,simpler,0.2814429573760834,5.0,,
2453,pr,0.2814429573760834,5.0,,
2454,subjective,0.281434564868063,6.0,,
2455,diagnosis,0.2814205806118036,9.0,,
2456,fewer,0.2813926243049104,16.0,,
2457,recreation,0.2813423439109541,5.0,,
2458,drill,0.2813088528590296,9.0,,
2459,para,0.2812921160840684,5.0,,
2460,useful,0.2812429051313921,52.0,,
2461,likely,0.2812231384526355,120.0,,
2462,excessive,0.2811139523400458,9.0,,
2463,path,0.2810890971376568,38.0,,
2464,quantity,0.2810394916484381,22.0,,
2465,aircraft,0.2810012019666804,32.0,,
2466,achieve,0.2810010227338502,87.0,,
2467,conference,0.2809179307525492,58.0,,
2468,clean,0.2809165835881935,51.0,,
2469,viewpoint,0.2808507028482889,6.0,,
2470,bend,0.2807471843595412,12.0,,
2471,balance,0.2806724712378285,52.0,,
2472,improve,0.2805854525256885,72.0,,
2473,attractive,0.2805392301126942,26.0,,
2474,weigh,0.2805107264559459,13.0,,
2475,road,0.2804300578109194,156.0,,
2476,pad,0.2803968806395441,7.0,,
2477,critique,0.2802984320148479,5.0,,
2478,uniform,0.2802232836591911,17.0,,
2479,funding,0.2801957237006987,22.0,,
2480,complement,0.2801861657752638,7.0,,
2481,nowadays,0.280151136308134,8.0,,
2482,activate,0.280120506461996,8.0,,
2483,geological,0.2800531894606706,5.0,,
2484,regard,0.279925405687507,78.0,,
2485,strongly,0.2799172469183543,23.0,,
2486,rescue,0.2798349688299831,17.0,,
2487,beneficial,0.2796633868188893,7.0,,
2488,station,0.2795882610615324,71.0,,
2489,manufacturing,0.2795202215882422,22.0,,
2490,solve,0.2794817498840435,16.0,,
2491,republic,0.2794571360164577,27.0,,
2492,disperse,0.2793730964369626,5.0,,
2493,locally,0.2793677371963926,9.0,,
2494,subsequent,0.2793555593270617,22.0,,
2495,compatible,0.2793409499573155,6.0,,
2496,designer,0.2793007970823998,14.0,,
2497,enhance,0.2792887577609384,20.0,,
2498,consensus,0.2792072373409713,9.0,,
2499,conceptual,0.2791805394175057,5.0,,
2500,different,0.2791583398400196,238.0,,
2501,pile,0.2791355202868897,16.0,,
2502,p,0.2790096562962362,174.0,,
2503,firmly,0.2789409233993942,19.0,,
2504,administration,0.2789119600755086,33.0,,
2505,damp,0.2788692710191623,10.0,,
2506,diversity,0.2788045346291849,7.0,,
2507,poster,0.278791768010914,8.0,,
2508,aspect,0.2787693040146616,57.0,,
2509,order,0.2787372373998845,226.0,,
2510,list,0.2786143084321638,97.0,,
2511,sheriff,0.2786074561366607,5.0,,
2512,complexity,0.2785945106355162,11.0,,
2513,adopt,0.2785783336629047,44.0,,
2514,ocean,0.2785244497271977,12.0,,
2515,mp,0.278441586485199,30.0,,
2516,exempt,0.2784179375002075,5.0,,
2517,blanket,0.278406117371709,8.0,,
2518,reluctance,0.2782762875340839,5.0,,
2519,chapter,0.2781797620798293,81.0,,
2520,adapt,0.278078005848666,14.0,,
2521,human,0.278052859073928,104.0,,
2522,analyse,0.2780411284153322,15.0,,
2523,ha,0.278033309567233,18.0,,
2524,underlying,0.2780109770103914,14.0,,
2525,rod,0.2779421835720814,9.0,,
2526,bus,0.2779161792888808,33.0,,
2527,main,0.277884621570365,126.0,,
2528,participation,0.277814298192298,13.0,,
2529,international,0.2777953348672805,107.0,,
2530,line,0.2777151980649937,170.0,,
2531,switzerland,0.2776938609280684,7.0,,
2532,oil,0.2776373966818675,53.0,,
2533,poland,0.2776310573123208,9.0,,
2534,establish,0.2775129826409611,94.0,,
2535,assign,0.2775020136891017,9.0,,
2536,january,0.2774567988066843,49.0,,
2537,enable,0.2774426122091974,49.0,,
2538,chart,0.2773578951390821,15.0,,
2539,challenge,0.2773012836151071,46.0,,
2540,importance,0.2772310307543996,46.0,,
2541,community,0.2772115255865072,128.0,,
2542,number,0.2771430558118075,289.0,,
2543,tourism,0.2771315622512894,7.0,,
2544,ec,0.2770880907368164,31.0,,
2545,stress,0.2769650272007031,41.0,,
2546,nature,0.2769563754908714,86.0,,
2547,finally,0.2769013814208642,60.0,,
2548,capable,0.2768962355874096,23.0,,
2549,legislative,0.2768365178518895,9.0,,
2550,accelerate,0.2767711977710724,7.0,,
2551,delay,0.2766918445784833,30.0,,
2552,revise,0.2766082850614205,10.0,,
2553,final,0.2766023713597834,77.0,,
2554,gather,0.2765063247168051,29.0,,
2555,johnson,0.276503311431805,13.0,,
2556,observe,0.2763811313898304,37.0,,
2557,investigate,0.2761116905617967,26.0,,
2558,host,0.2760311521019788,20.0,,
2559,whale,0.2760049124583444,6.0,,
2560,observation,0.2759788499842312,23.0,,
2561,parallel,0.2759182066050409,19.0,,
2562,interval,0.2758659209612612,14.0,,
2563,priority,0.2758492689712655,25.0,,
2564,v,0.2757536114780803,94.0,,
2565,namely,0.2757283949732838,10.0,,
2566,evolutionary,0.2757060442345508,5.0,,
2567,prescribe,0.2756316167804088,9.0,,
2568,effective,0.2755944462469955,46.0,,
2569,equip,0.2755325591947173,9.0,,
2570,fraction,0.2755078266783204,9.0,,
2571,transform,0.2754513429777409,7.0,,
2572,industrial,0.2754243900956915,53.0,,
2573,copper,0.2753596983635212,9.0,,
2574,feedback,0.2752981127737007,6.0,,
2575,analogy,0.2752611992781927,5.0,,
2576,incur,0.2751230257229548,8.0,,
2577,forecast,0.2751205171511953,11.0,,
2578,discussion,0.2750985609066867,53.0,,
2579,exclude,0.2750403119371747,24.0,,
2580,benefit,0.2749558217292853,86.0,,
2581,passage,0.2748204355257397,23.0,,
2582,supplement,0.2748035635634802,13.0,,
2583,originate,0.2747891065960086,7.0,,
2584,basic,0.2747782667246122,52.0,,
2585,population,0.274777244910022,66.0,,
2586,park,0.2745027105761046,64.0,,
2587,organization,0.2744951534535007,41.0,,
2588,excellent,0.2744416841059259,30.0,,
2589,tag,0.2743836787719371,5.0,,
2590,lb,0.2743402206848127,5.0,,
2591,winter,0.274198615854765,34.0,,
2592,november,0.2741719332645727,42.0,,
2593,strategy,0.2741667803807752,40.0,,
2594,personnel,0.27415235524569,15.0,,
2595,insufficient,0.274130725660854,6.0,,
2596,content,0.2740844093155216,42.0,,
2597,task,0.2740833264265191,57.0,,
2598,assertion,0.274080294467158,5.0,,
2599,term,0.2738358461229356,174.0,,
2600,compose,0.2738334880811363,11.0,,
2601,instance,0.2738208717166914,48.0,,
2602,telecommunication,0.2738074450329094,6.0,,
2603,rely,0.2737478162402973,18.0,,
2604,temporary,0.2736980653260268,17.0,,
2605,refer,0.2736972386853065,61.0,,
2606,rapidly,0.2736930230388643,20.0,,
2607,costly,0.2736501849512823,5.0,,
2608,intensive,0.2736287802229085,8.0,,
2609,govern,0.2736287802229085,16.0,,
2610,future,0.2736146502514077,106.0,,
2611,also,0.2735891094061854,550.0,,
2612,agreement,0.2735850959441321,71.0,,
2613,generally,0.2735847416701908,51.0,,
2614,surge,0.2735218993956451,5.0,,
2615,smaller,0.2735152272323068,32.0,,
2616,support,0.2734140852244423,182.0,,
2617,board,0.2733944450366172,87.0,,
2618,davis,0.2733797604989461,6.0,,
2619,publish,0.2732616318138099,54.0,,
2620,mercury,0.2732238918966767,5.0,,
2621,disease,0.2731673375498986,48.0,,
2622,severe,0.2731641262326259,22.0,,
2623,adequately,0.2731390853220687,5.0,,
2624,complex,0.2730967381073039,44.0,,
2625,choose,0.2730913116757129,78.0,,
2626,outline,0.2730363067634364,21.0,,
2627,continuity,0.2730262422589395,6.0,,
2628,disclose,0.2729382676655229,8.0,,
2629,deliver,0.2728705114514619,28.0,,
2630,imply,0.2727219499595756,27.0,,
2631,lighter,0.2727172835604616,5.0,,
2632,inspection,0.2726124092292721,10.0,,
2633,amend,0.2724659687134165,8.0,,
2634,geoff,0.2724242104213132,5.0,,
2635,selection,0.2724195728507667,27.0,,
2636,excess,0.272302126659585,14.0,,
2637,liability,0.2722971704608866,21.0,,
2638,proceed,0.2722263526953051,20.0,,
2639,compile,0.272222888769997,6.0,,
2640,root,0.2722179407384729,21.0,,
2641,reservation,0.2721981537068751,7.0,,
2642,realistic,0.2721796107632508,8.0,,
2643,qualified,0.2721190869751182,12.0,,
2644,dominant,0.2720659421554952,13.0,,
2645,beam,0.27200861170473,10.0,,
2646,deem,0.2719613428168532,7.0,,
2647,bid,0.2719510731228576,23.0,,
2648,resistance,0.2719078521523458,16.0,,
2649,reproduce,0.2719023220329682,7.0,,
2650,file,0.2718777514232984,42.0,,
2651,opportunity,0.2717645998769344,68.0,,
2652,building,0.2717289584856575,108.0,,
2653,investor,0.2716924031009453,15.0,,
2654,fibre,0.2716170953502292,10.0,,
2655,demand,0.2715948679050751,96.0,,
2656,turkey,0.2715692336250324,9.0,,
2657,precision,0.2715555675996124,5.0,,
2658,note,0.271368653373589,102.0,,
2659,local,0.2713249996482937,199.0,,
2660,notably,0.2712083909539763,10.0,,
2661,complaint,0.2710362725033572,19.0,,
2662,oxygen,0.2710002698198399,8.0,,
2663,visible,0.2709749507615252,12.0,,
2664,diesel,0.2709243526399023,6.0,,
2665,initially,0.2709117114315568,16.0,,
2666,santa,0.2708637051518904,5.0,,
2667,route,0.2708463913507396,35.0,,
2668,cleaner,0.2707896842628949,6.0,,
2669,detail,0.270703941469271,76.0,,
2670,thereafter,0.2704880535487895,6.0,,
2671,inspect,0.2704880535487895,6.0,,
2672,prohibit,0.2704613333523054,5.0,,
2673,state,0.270422832700138,258.0,,
2674,accurate,0.2703046516143016,12.0,,
2675,evidence,0.2702887610385273,89.0,,
2676,implication,0.2702298248779914,24.0,,
2677,simple,0.2702084477516763,61.0,,
2678,fee,0.2700888026745712,24.0,,
2679,execute,0.270022582247767,8.0,,
2680,partner,0.2699839957751195,36.0,,
2681,faster,0.2699729767585482,12.0,,
2682,atlantic,0.2699344300908513,9.0,,
2683,territorial,0.2698640246383681,5.0,,
2684,ease,0.2698244668658243,18.0,,
2685,sunlight,0.2697454489005769,5.0,,
2686,survival,0.2697181267799478,13.0,,
2687,compensate,0.269627165101705,6.0,,
2688,urban,0.269600322986076,22.0,,
2689,accumulate,0.2695943601075726,6.0,,
2690,create,0.2695785185257768,89.0,,
2691,canada,0.2694306703000204,11.0,,
2692,common,0.2693898348432142,96.0,,
2693,competitive,0.2693784071324621,15.0,,
2694,request,0.2693571914500506,32.0,,
2695,limited,0.2692628834750884,42.0,,
2696,shed,0.2691640114542515,11.0,,
2697,workshop,0.2691599205487775,13.0,,
2698,surroundings,0.269156920772807,5.0,,
2699,feed,0.269090117176356,35.0,,
2700,target,0.2690122968690987,42.0,,
2701,inappropriate,0.2689623360108946,5.0,,
2702,vol,0.268929057612861,7.0,,
2703,collect,0.2689047016822098,33.0,,
2704,mining,0.2688701836098414,8.0,,
2705,skull,0.2687685361835957,5.0,,
2706,purchase,0.2687521284853277,33.0,,
2707,moreover,0.2686980503443475,17.0,,
2708,equity,0.2686955258888774,9.0,,
2709,evolution,0.268652630428849,10.0,,
2710,nearby,0.2685562554476034,14.0,,
2711,clinical,0.2685562554476034,12.0,,
2712,superior,0.2684408600869844,10.0,,
2713,august,0.2683221482098841,32.0,,
2714,farmer,0.2683161604349602,28.0,,
2715,button,0.2683065815470728,10.0,,
2716,failure,0.2683011087542161,35.0,,
2717,brussel,0.2682363946652832,6.0,,
2718,situate,0.2680772593358158,8.0,,
2719,background,0.2680137525029858,27.0,,
2720,regional,0.2679850994916329,31.0,,
2721,investment,0.2679645600364783,49.0,,
2722,date,0.2679003962058475,85.0,,
2723,demonstration,0.2678869901285471,13.0,,
2724,respected,0.2678869901285471,5.0,,
2725,mediterranean,0.2678110929373435,5.0,,
2726,single,0.2677493200963495,73.0,,
2727,valuable,0.2677092945294467,16.0,,
2728,similar,0.2676056137207322,72.0,,
2729,paper,0.2675686815515765,66.0,,
2730,helicopter,0.2675401083902489,6.0,,
2731,general,0.2675336581271396,151.0,,
2732,absence,0.2674023263943136,23.0,,
2733,calendar,0.2673582106014239,5.0,,
2734,technique,0.2673527139103642,41.0,,
2735,surround,0.2673363039219394,24.0,,
2736,industry,0.2672961902552131,92.0,,
2737,corporation,0.26728755600046,17.0,,
2738,collection,0.2671485198466775,37.0,,
2739,independent,0.2671290131839204,43.0,,
2740,principle,0.2671125940350511,54.0,,
2741,significance,0.267050348836916,18.0,,
2742,smooth,0.2670399824732897,12.0,,
2743,however,0.2670383741000771,232.0,,
2744,membrane,0.266984042728518,5.0,,
2745,october,0.2669467857184771,41.0,,
2746,schedule,0.266881655392964,20.0,,
2747,graduate,0.266643036053078,11.0,,
2748,barn,0.2666066027506744,6.0,,
2749,parking,0.2666066027506744,6.0,,
2750,neglect,0.2664281987491144,10.0,,
2751,mature,0.2664118269949808,9.0,,
2752,fitness,0.2662382207895583,6.0,,
2753,blend,0.2660855580870936,6.0,,
2754,fundamental,0.2658744273007352,17.0,,
2755,broad,0.2658714280598251,25.0,,
2756,dictate,0.2658423023165626,5.0,,
2757,primary,0.2657766319570896,36.0,,
2758,proof,0.2657332377701997,10.0,,
2759,association,0.2657246941500215,51.0,,
2760,charge,0.2657009698404902,90.0,,
2761,grain,0.2656808133845452,9.0,,
2762,september,0.2656513691525779,39.0,,
2763,provision,0.2656162873518904,49.0,,
2764,guide,0.265550915677701,33.0,,
2765,correct,0.2655482696433304,29.0,,
2766,sector,0.2654576917188725,41.0,,
2767,responsible,0.2654539177273513,35.0,,
2768,edition,0.265404516271029,12.0,,
2769,burden,0.2653444438505231,12.0,,
2770,fully,0.265293986480737,33.0,,
2771,cell,0.2651564374453752,49.0,,
2772,substantial,0.2650341800637032,23.0,,
2773,experience,0.2649999592481372,115.0,,
2774,identical,0.26496323788098,8.0,,
2775,rural,0.2648943396647251,23.0,,
2776,germany,0.2646610702031762,35.0,,
2777,management,0.2646178737429285,81.0,,
2778,contribution,0.2645909425701142,30.0,,
2779,screen,0.2645407332700792,28.0,,
2780,involve,0.2644580216920764,46.0,,
2781,prepare,0.2643452524126197,59.0,,
2782,mould,0.264282081290376,7.0,,
2783,foot,0.2642363457335495,77.0,,
2784,discount,0.2641438643695057,12.0,,
2785,southern,0.2640736518439798,20.0,,
2786,trigger,0.2640269004357994,6.0,,
2787,previous,0.2639884178017717,44.0,,
2788,respond,0.2639752570790202,26.0,,
2789,formation,0.263935720085712,16.0,,
2790,woodland,0.2639160478359155,5.0,,
2791,advisory,0.2639102205677853,6.0,,
2792,l,0.2638686177663978,42.0,,
2793,forth,0.2638374392903602,8.0,,
2794,suite,0.2637647681041546,12.0,,
2795,such,0.2636000546826691,388.0,,
2796,metal,0.2635850164886056,20.0,,
2797,readily,0.2634809523785169,10.0,,
2798,dominate,0.2634030519545737,16.0,,
2799,dependent,0.2633845228374037,14.0,,
2800,tension,0.2632447555608198,15.0,,
2801,quality,0.2632310339150171,67.0,,
2802,short,0.2632131587743865,80.0,,
2803,approach,0.2631793138191015,86.0,,
2804,series,0.2630895061138953,51.0,,
2805,deeper,0.2630644817581519,7.0,,
2806,relevance,0.2630440388353975,6.0,,
2807,replace,0.2629494856219252,39.0,,
2808,wave,0.2629125943976158,30.0,,
2809,circular,0.2627953330876008,7.0,,
2810,prey,0.2627018920216624,6.0,,
2811,prevent,0.2626228671159898,37.0,,
2812,exact,0.2624845670415927,9.0,,
2813,check,0.262395516206013,44.0,,
2814,case,0.2623626684177969,224.0,,
